Estudo; Renda;UF;SEXO;Idade;Altura
8;R$ 239;PI;M;32;1,75
12;R$ 994;CE;M;37;1,75
9;R$ 788;RO;F;53;1,75
12;R$ 788;PA;M;41;1,75
12;R$ 1.525;PA;M;42;1,75
12;R$ 788;BA;M;39;1,75
12;R$ 788;BA;F;43;1,75
4;R$ 1.700;BA;M;65;1,75
5;R$ 500;RN;M;19;1,75
16;R$ 2.800;CE;F;46;1,75
8;R$ 500;SE;F;36;1,75
16;R$ 6.200;PR;M;37;1,75
12;R$ 800;GO;F;30;1,75
3;R$ 250;RO;M;34;1,75
5;R$ 300;PR;M;70;1,75
12;R$ 1.200;SE;M;33;1,75
12;R$ 1.800;PE;M;54;1,75
9;R$ 2.200;SP;M;54;1,75
3;R$ 1.200;RS;M;59;1,75
12;R$ 2.000;SP;M;42;1,75
12;R$ 1.300;MT;F;50;1,75
7;R$ 280;SP;F;52;1,75
12;R$ 1.200;GO;F;35;1,75
12;R$ 1.400;RO;M;31;1,75
2;R$ 500;PA;M;61;1,75
9;R$ 3.000;MG;M;40;1,75
12;R$ 7.000;RR;M;40;1,75
1;R$ 1.500;RR;M;45;1,75
1;R$ 250;MG;M;74;1,75
4;R$ 800;PA;M;34;1,75
14;R$ 1.800;RS;M;34;1,75
9;R$ 788;PA;M;22;1,75
5;R$ 788;MG;M;47;1,75
13;R$ 2.360;RJ;M;50;1,75
9;R$ 819;GO;M;22;1,75
1;R$ 200;RJ;F;36;1,75
1;R$ 1.380;CE;M;41;1,75
12;R$ 2.100;SE;M;32;1,75
11;R$ 788;BA;F;41;1,75
8;R$ 980;ES;F;38;1,75
12;R$ 800;MA;M;45;1,75
12;R$ 1.000;PR;M;36;1,75
7;R$ 1.300;TO;M;36;1,75
9;R$ 1.000;AC;M;42;1,75
1;R$ 20;PI;M;33;1,75
6;R$ 2.400;SC;M;46;1,75
12;R$ 700;AP;M;32;1,75
12;R$ 2.000;RJ;M;49;1,75
12;R$ 1.500;PB;M;54;1,75
3;R$ 788;MG;M;24;1,75
12;R$ 1.500;BA;M;38;1,75
5;R$ 2.500;AP;M;41;1,75
16;R$ 3.600;TO;F;47;1,75
12;R$ 2.400;RJ;M;48;1,75
16;R$ 6.000;BA;M;39;1,75
5;R$ 1.000;GO;F;52;1,75
16;R$ 8.000;MG;M;41;1,75
7;R$ 800;RJ;M;18;1,75
16;R$ 15.000;PR;M;55;1,75
12;R$ 2.000;CE;M;42;1,75
12;R$ 5.000;DF;F;44;1,75
15;R$ 5.000;MS;M;52;1,75
4;R$ 1.000;CE;M;52;1,75
12;R$ 1.300;SP;F;48;1,75
16;R$ 4.000;SC;F;25;1,75
16;R$ 3.000;MG;M;42;1,75
15;R$ 1.900;DF;M;27;1,75
10;R$ 788;PR;M;25;1,75
5;R$ 2.000;SP;M;49;1,75
8;R$ 2.000;MT;M;58;1,75
9;R$ 788;PA;M;27;1,75
12;R$ 1.300;RS;M;27;1,75
1;R$ 950;BA;M;46;1,75
12;R$ 3.000;MT;M;68;1,75
3;R$ 788;RJ;F;69;1,75
12;R$ 1.800;PA;M;26;1,75
16;R$ 4.200;PR;M;33;1,75
15;R$ 700;BA;M;53;1,75
10;R$ 788;GO;M;25;1,75
12;R$ 1.000;CE;M;34;1,75
11;R$ 1.110;RN;F;24;1,75
5;R$ 600;PE;M;60;1,75
12;R$ 2.000;ES;M;27;1,75
12;R$ 1.100;CE;F;59;1,75
12;R$ 1.200;RR;F;51;1,75
12;R$ 3.000;GO;F;49;1,75
5;R$ 500;MG;M;60;1,75
15;R$ 1.200;CE;F;51;1,75
11;R$ 788;CE;M;41;1,75
5;R$ 500;MG;M;39;1,75
1;R$ 600;RJ;M;32;1,75
11;R$ 869;RS;F;22;1,75
9;R$ 1.500;MT;M;19;1,75
12;R$ 2.800;BA;M;53;1,75
9;R$ 2.500;SC;M;30;1,75
12;R$ 1.000;PE;F;40;1,75
12;R$ 1.900;MT;M;26;1,75
12;R$ 1.000;AP;M;27;1,75
1;R$ 1.000;RJ;M;46;1,75
11;R$ 800;BA;F;44;1,75
12;R$ 1.200;CE;F;37;1,75
16;R$ 1.200;PB;F;42;1,75
12;R$ 20.000;SP;M;32;1,75
9;R$ 600;BA;M;20;1,75
16;R$ 4.500;RJ;F;53;1,75
13;R$ 2.000;SC;M;52;1,75
16;R$ 14.000;MG;M;57;1,75
1;R$ 500;TO;M;57;1,75
16;R$ 788;PA;M;42;1,75
6;R$ 500;PA;M;37;1,75
12;R$ 820;DF;F;22;1,75
16;R$ 10.000;MA;M;37;1,75
16;R$ 11.000;RS;F;50;1,75
9;R$ 788;PE;M;37;1,75
12;R$ 788;SE;M;32;1,75
12;R$ 2.500;PA;M;57;1,75
5;R$ 1.000;ES;M;53;1,75
16;R$ 1.300;RJ;F;45;1,75
16;R$ 1.200;PB;F;56;1,75
1;R$ 3.000;AC;M;82;1,75
9;R$ 800;RR;M;51;1,75
5;R$ 500;RN;M;39;1,75
9;R$ 1.800;MG;M;58;1,75
16;R$ 250;PE;M;51;1,75
16;R$ 2.600;GO;M;33;1,75
1;R$ 788;MS;F;44;1,75
12;R$ 240;MG;M;27;1,75
12;R$ 1.261;PA;M;43;1,75
16;R$ 1.500;GO;F;29;1,75
12;R$ 3.500;CE;M;48;1,75
12;R$ 2.800;RO;F;33;1,75
12;R$ 2.000;CE;M;47;1,75
5;R$ 1.300;MG;M;47;1,75
12;R$ 1.500;SE;M;61;1,75
8;R$ 1.000;PA;F;30;1,75
12;R$ 800;PE;F;26;1,75
16;R$ 9.975;RS;M;35;1,75
1;R$ 1.000;SP;M;64;1,75
12;R$ 2.000;SC;M;39;1,75
5;R$ 2.000;SC;M;61;1,75
8;R$ 1.180;PR;M;46;1,75
16;R$ 30.000;SP;M;44;1,75
12;R$ 900;PA;F;56;1,75
5;R$ 230;SE;M;55;1,75
9;R$ 1.000;PR;F;38;1,75
9;R$ 900;RS;M;31;1,75
16;R$ 6.500;PA;M;48;1,75
12;R$ 788;RJ;F;47;1,75
5;R$ 1.500;SP;M;45;1,75
6;R$ 1.500;MG;F;39;1,75
2;R$ 788;ES;M;44;1,75
3;R$ 200;BA;M;50;1,75
12;R$ 900;SC;F;35;1,75
4;R$ 1.000;RJ;F;32;1,75
16;R$ 5.000;PE;M;51;1,75
5;R$ 850;AP;F;40;1,75
12;R$ 1.200;RS;F;44;1,75
11;R$ 1.400;SP;F;45;1,75
5;R$ 400;AP;M;31;1,75
6;R$ 788;BA;F;54;1,75
6;R$ 1.200;GO;F;30;1,75
11;R$ 788;PI;M;45;1,75
10;R$ 820;RN;F;23;1,75
1;R$ 800;GO;M;44;1,75
16;R$ 4.000;GO;M;37;1,75
5;R$ 500;PA;F;54;1,75
9;R$ 5.500;RS;M;65;1,75
12;R$ 1.500;AC;M;43;1,75
1;R$ 1.400;BA;M;55;1,75
5;R$ 1.100;RJ;F;55;1,75
7;R$ 2.200;RJ;M;58;1,75
9;R$ 1.500;RJ;M;39;1,75
12;R$ 2.200;RJ;M;33;1,75
8;R$ 1.400;GO;M;55;1,75
16;R$ 7.000;SC;M;36;1,75
5;R$ 1.227;MS;M;52;1,75
12;R$ 1.400;RJ;M;43;1,75
4;R$ 50;PA;F;50;1,75
12;R$ 1.000;SP;M;55;1,75
1;R$ 1.100;ES;M;50;1,75
11;R$ 1.200;SC;M;26;1,75
16;R$ 3.400;SE;M;34;1,75
9;R$ 450;AP;F;43;1,75
12;R$ 1.200;RS;M;30;1,75
11;R$ 1.000;SP;F;27;1,75
12;R$ 1.700;PR;M;46;1,75
4;R$ 1.000;RS;F;56;1,75
9;R$ 3.000;MT;F;47;1,75
6;R$ 788;MG;F;43;1,75
12;R$ 1.500;SP;F;41;1,75
12;R$ 820;RJ;F;49;1,75
12;R$ 788;CE;M;20;1,75
12;R$ 788;MA;M;24;1,75
12;R$ 2.000;MG;M;49;1,75
9;R$ 1.000;MG;M;38;1,75
8;R$ 600;RR;M;32;1,75
12;R$ 480;RN;M;53;1,75
6;R$ 900;SP;M;48;1,75
1;R$ 200;SE;F;48;1,75
12;R$ 2.000;SP;M;34;1,75
10;R$ 2.300;MT;M;30;1,75
12;R$ 400;BA;F;37;1,75
9;R$ 1.600;SC;M;55;1,75
12;R$ 788;PR;F;29;1,75
13;R$ 3.000;RS;F;49;1,75
13;R$ 4.000;PR;M;39;1,75
12;R$ 1.650;MG;M;40;1,75
8;R$ 1.500;MG;M;39;1,75
6;R$ 1.000;SP;F;50;1,75
12;R$ 7.000;DF;M;63;1,75
3;R$ 1.000;RJ;M;39;1,75
11;R$ 900;PA;M;33;1,75
1;R$ 1.100;GO;M;50;1,75
16;R$ 9.000;DF;M;32;1,75
16;R$ 16.000;MG;M;43;1,75
12;R$ 1.000;AP;M;41;1,75
7;R$ 1.200;AP;M;40;1,75
10;R$ 1.000;RJ;M;41;1,75
3;R$ 2.000;PR;M;63;1,75
12;R$ 2.200;SP;M;38;1,75
16;R$ 5.100;SE;M;48;1,75
8;R$ 1.200;PA;F;41;1,75
16;R$ 400;PA;M;35;1,75
11;R$ 250;RN;M;18;1,75
13;R$ 7.000;BA;M;62;1,75
12;R$ 5.000;PE;M;49;1,75
9;R$ 1.850;PR;M;36;1,75
16;R$ 2.200;SP;M;51;1,75
8;R$ 1.040;RN;M;30;1,75
5;R$ 8.000;RS;M;59;1,75
14;R$ 1.900;RJ;M;34;1,75
9;R$ 788;RS;F;23;1,75
16;R$ 1.402;DF;F;30;1,75
12;R$ 1.000;RS;M;32;1,75
8;R$ 1.500;RS;M;39;1,75
9;R$ 800;PE;M;25;1,75
12;R$ 1.500;RS;M;58;1,75
16;R$ 6.000;RS;F;50;1,75
6;R$ 1.500;RS;M;47;1,75
1;R$ 788;BA;M;41;1,75
10;R$ 2.400;SP;M;45;1,75
6;R$ 750;RJ;F;33;1,75
5;R$ 1.500;MT;M;58;1,75
14;R$ 788;RR;F;33;1,75
16;R$ 3.500;RJ;M;26;1,75
5;R$ 25;PB;F;49;1,75
12;R$ 1.100;SP;F;52;1,75
12;R$ 2.000;DF;F;55;1,75
12;R$ 400;CE;F;32;1,75
12;R$ 5.000;PA;M;41;1,75
16;R$ 3.000;PI;M;50;1,75
12;R$ 1.500;PA;F;33;1,75
4;R$ 700;AP;M;32;1,75
7;R$ 2.500;RS;M;49;1,75
1;R$ 100;MT;F;60;1,75
16;R$ 3.500;AP;F;36;1,75
12;R$ 1.000;CE;M;36;1,75
16;R$ 3.000;MT;F;29;1,75
16;R$ 3.198;RS;M;38;1,75
16;R$ 4.500;SP;M;45;1,75
3;R$ 200;PI;F;45;1,75
12;R$ 350;MS;F;34;1,75
10;R$ 1.000;RS;M;34;1,75
7;R$ 1.800;RO;M;55;1,75
6;R$ 850;SP;F;50;1,75
9;R$ 788;PB;F;36;1,75
5;R$ 1.200;RJ;F;51;1,75
12;R$ 1.545;GO;M;43;1,75
16;R$ 32.000;MG;M;62;1,75
8;R$ 2.500;DF;M;37;1,75
6;R$ 1.200;PE;M;32;1,75
12;R$ 1.000;BA;M;63;1,75
7;R$ 1.200;MT;M;25;1,75
6;R$ 1.000;BA;M;28;1,75
12;R$ 1.000;PR;M;51;1,75
12;R$ 1.200;ES;M;29;1,75
3;R$ 1.200;RS;F;59;1,75
12;R$ 2.158;PA;F;50;1,75
6;R$ 500;PI;M;57;1,75
5;R$ 1.100;SP;F;66;1,75
12;R$ 600;GO;M;35;1,75
9;R$ 1.000;RJ;F;52;1,75
12;R$ 1.000;DF;M;45;1,75
12;R$ 1.100;RS;F;44;1,75
12;R$ 3.500;PI;M;52;1,75
12;R$ 2.000;BA;F;25;1,75
16;R$ 3.500;PR;F;45;1,75
9;R$ 700;AP;M;53;1,75
12;R$ 1.000;GO;M;60;1,75
16;R$ 6.500;PR;F;41;1,75
9;R$ 1.700;RJ;M;33;1,75
12;R$ 890;MG;F;26;1,75
5;R$ 1.000;SP;M;62;1,75
10;R$ 1.600;TO;M;19;1,75
2;R$ 1.500;MT;M;48;1,75
12;R$ 2.500;RN;M;29;1,75
12;R$ 1.200;SP;M;43;1,75
3;R$ 900;MG;M;43;1,75
2;R$ 1.700;PB;M;39;1,75
9;R$ 788;CE;F;33;1,75
10;R$ 3.400;DF;M;33;1,75
12;R$ 7.500;DF;M;46;1,75
6;R$ 200;AP;M;40;1,75
8;R$ 788;PB;M;35;1,75
16;R$ 10.000;MT;F;47;1,75
16;R$ 5.000;MG;F;33;1,75
11;R$ 380;PR;F;40;1,75
3;R$ 188;RJ;F;37;1,75
12;R$ 1.500;RJ;M;35;1,75
1;R$ 4.000;RS;M;75;1,75
16;R$ 8.000;MA;M;32;1,75
16;R$ 2.500;PR;F;43;1,75
4;R$ 950;MG;M;45;1,75
13;R$ 1.200;SC;F;50;1,75
16;R$ 2.500;PR;M;37;1,75
16;R$ 2.100;MG;F;34;1,75
12;R$ 1.900;SP;F;51;1,75
16;R$ 4.300;MA;F;40;1,75
12;R$ 1.000;PA;M;45;1,75
5;R$ 950;MA;M;42;1,75
16;R$ 1.450;MG;F;54;1,75
11;R$ 3.500;TO;M;26;1,75
5;R$ 350;PI;M;45;1,75
12;R$ 1.100;RJ;F;39;1,75
12;R$ 970;AP;M;26;1,75
5;R$ 8.000;MT;M;40;1,75
12;R$ 2.100;MG;M;36;1,75
12;R$ 788;MG;M;25;1,75
14;R$ 3.000;RJ;M;36;1,75
12;R$ 1.500;SC;M;37;1,75
3;R$ 100;CE;F;54;1,75
8;R$ 2.800;SP;M;40;1,75
4;R$ 417;PA;M;53;1,75
12;R$ 100;PI;F;72;1,75
8;R$ 1.000;MG;M;21;1,75
4;R$ 1.100;MG;M;50;1,75
9;R$ 900;RO;F;28;1,75
9;R$ 500;GO;F;64;1,75
12;R$ 2.500;ES;M;57;1,75
9;R$ 1.300;SP;F;47;1,75
4;R$ 2.000;CE;M;36;1,75
1;R$ 1.400;BA;M;30;1,75
15;R$ 2.500;MG;M;33;1,75
4;R$ 788;RS;M;70;1,75
5;R$ 500;RS;M;51;1,75
16;R$ 3.152;RJ;M;39;1,75
5;R$ 1.000;AL;M;48;1,75
1;R$ 250;AP;F;61;1,75
12;R$ 1.000;MG;M;34;1,75
13;R$ 788;MT;M;19;1,75
12;R$ 2.300;RJ;F;40;1,75
13;R$ 500;RN;F;39;1,75
12;R$ 1.600;RS;M;45;1,75
9;R$ 1.500;RS;M;42;1,75
12;R$ 2.500;MG;M;26;1,75
8;R$ 1.500;SC;M;27;1,75
12;R$ 1.200;GO;M;52;1,75
12;R$ 10.000;GO;M;62;1,75
15;R$ 2.900;TO;F;35;1,75
4;R$ 500;GO;M;79;1,75
12;R$ 100;PA;F;75;1,75
12;R$ 800;PA;M;23;1,75
16;R$ 3.800;MG;M;50;1,75
12;R$ 3.100;MG;M;55;1,75
5;R$ 1.600;SP;M;56;1,75
16;R$ 2.300;RJ;M;54;1,75
1;R$ 1.500;MG;M;55;1,75
16;R$ 5.800;PE;F;64;1,75
8;R$ 788;AL;M;47;1,75
6;R$ 1.200;BA;M;38;1,75
9;R$ 800;DF;F;47;1,75
4;R$ 2.000;MG;M;57;1,75
12;R$ 900;BA;M;51;1,75
6;R$ 1.000;CE;F;38;1,75
2;R$ 300;PA;F;50;1,75
16;R$ 13.000;DF;F;52;1,75
1;R$ 788;MG;M;61;1,75
9;R$ 1.500;SC;M;38;1,75
16;R$ 1.800;MG;M;29;1,75
4;R$ 400;PA;F;50;1,75
12;R$ 980;RS;F;51;1,75
16;R$ 7.000;RN;F;42;1,75
7;R$ 800;SP;F;53;1,75
15;R$ 1.700;ES;M;45;1,75
12;R$ 1.560;BA;M;47;1,75
5;R$ 300;RJ;F;53;1,75
8;R$ 788;MG;M;28;1,75
12;R$ 600;SP;M;54;1,75
16;R$ 10.000;PB;M;50;1,75
3;R$ 100;RS;F;80;1,75
1;R$ 1.200;SP;M;80;1,75
12;R$ 2.500;AP;M;51;1,75
12;R$ 1.600;RS;M;37;1,75
12;R$ 1.500;PE;M;50;1,75
12;R$ 720;PA;F;45;1,75
5;R$ 1.576;GO;M;43;1,75
1;R$ 800;CE;M;36;1,75
5;R$ 2.000;RS;M;52;1,75
12;R$ 1.200;RJ;F;42;1,75
1;R$ 788;PA;M;18;1,75
12;R$ 2.000;PE;M;35;1,75
5;R$ 1.600;SP;F;60;1,75
11;R$ 600;AP;M;22;1,75
3;R$ 1.200;PA;M;34;1,75
4;R$ 788;MA;M;50;1,75
12;R$ 1.200;SE;F;33;1,75
16;R$ 400;PR;M;39;1,75
5;R$ 200;RJ;M;55;1,75
13;R$ 1.100;AL;M;58;1,75
12;R$ 1.200;ES;M;40;1,75
16;R$ 2.856;PI;F;52;1,75
10;R$ 1.100;RS;M;38;1,75
16;R$ 5.200;DF;M;64;1,75
4;R$ 150;BA;M;67;1,75
7;R$ 800;BA;M;43;1,75
12;R$ 2.500;GO;M;29;1,75
2;R$ 2.000;PE;M;61;1,75
16;R$ 3.000;PA;F;56;1,75
11;R$ 1.500;TO;M;38;1,75
4;R$ 900;SP;F;57;1,75
8;R$ 900;PR;M;42;1,75
13;R$ 2.500;MG;M;40;1,75
15;R$ 5.000;SP;M;40;1,75
15;R$ 1.600;SE;F;50;1,75
3;R$ 788;MG;M;50;1,75
9;R$ 788;RJ;F;50;1,75
8;R$ 2.500;BA;M;31;1,75
12;R$ 4.000;MG;M;44;1,75
12;R$ 1.800;SP;M;49;1,75
11;R$ 788;AP;M;41;1,75
12;R$ 1.200;PE;F;23;1,75
17;R$ 788;BA;F;36;1,75
5;R$ 300;BA;M;58;1,75
12;R$ 3.500;MG;M;46;1,75
16;R$ 6.000;RS;M;39;1,75
7;R$ 1.600;PR;M;32;1,75
7;R$ 400;MG;F;53;1,75
12;R$ 1.650;RJ;M;48;1,75
8;R$ 1.500;RS;M;54;1,75
10;R$ 1.200;MS;M;39;1,75
5;R$ 3.000;GO;M;34;1,75
9;R$ 1.900;AL;M;55;1,75
16;R$ 2.100;PR;F;44;1,75
15;R$ 11.000;RS;M;61;1,75
12;R$ 1.800;RJ;F;48;1,75
12;R$ 800;PA;F;39;1,75
5;R$ 788;CE;M;40;1,75
8;R$ 1.500;RJ;M;55;1,75
13;R$ 2.600;RJ;M;45;1,75
12;R$ 1.400;SP;M;28;1,75
9;R$ 500;PI;F;51;1,75
12;R$ 788;AP;M;32;1,75
6;R$ 2.400;AP;M;28;1,75
12;R$ 1.200;RJ;M;33;1,75
5;R$ 986;MS;F;52;1,75
9;R$ 250;MG;F;62;1,75
2;R$ 1.600;MG;M;37;1,75
14;R$ 800;RN;M;24;1,75
12;R$ 1.800;MT;M;47;1,75
12;R$ 1.100;AP;M;36;1,75
12;R$ 788;MG;F;40;1,75
9;R$ 1.200;PR;F;36;1,75
7;R$ 4.500;PI;M;47;1,75
12;R$ 4.000;PE;F;56;1,75
10;R$ 1.600;MS;M;43;1,75
12;R$ 3.000;SC;M;33;1,75
2;R$ 788;BA;F;37;1,75
2;R$ 200;PE;M;31;1,75
12;R$ 4.000;PR;M;55;1,75
15;R$ 2.000;BA;M;54;1,75
12;R$ 3.000;SC;M;32;1,75
5;R$ 1.100;PR;F;61;1,75
12;R$ 1.400;AP;M;34;1,75
7;R$ 600;RS;F;69;1,75
9;R$ 820;PB;M;26;1,75
12;R$ 2.000;SP;M;52;1,75
9;R$ 2.000;PE;M;41;1,75
1;R$ 788;AP;F;30;1,75
9;R$ 3.152;RS;M;49;1,75
3;R$ 800;RN;M;59;1,75
6;R$ 1.500;SP;M;38;1,75
3;R$ 1.400;MG;M;39;1,75
9;R$ 2.500;SC;M;48;1,75
9;R$ 600;AL;M;45;1,75
9;R$ 120;BA;M;43;1,75
16;R$ 3.000;GO;F;49;1,75
16;R$ 3.000;AP;M;44;1,75
1;R$ 4.500;PA;M;56;1,75
6;R$ 1.500;SC;M;62;1,75
8;R$ 1.900;SP;M;42;1,75
12;R$ 2.000;SP;M;60;1,75
7;R$ 7.000;GO;M;43;1,75
16;R$ 2.500;MA;M;42;1,75
12;R$ 788;PR;F;33;1,75
12;R$ 1.100;RS;F;47;1,75
6;R$ 788;BA;F;48;1,75
1;R$ 200;CE;M;42;1,75
9;R$ 900;CE;F;60;1,75
10;R$ 991;PB;M;50;1,75
6;R$ 360;PE;F;34;1,75
13;R$ 1.800;RO;M;43;1,75
5;R$ 600;MG;F;52;1,75
6;R$ 5.000;GO;F;42;1,75
12;R$ 1.900;SP;M;35;1,75
14;R$ 1.100;SP;F;23;1,75
12;R$ 800;RJ;F;55;1,75
6;R$ 950;RJ;F;59;1,75
6;R$ 788;BA;M;62;1,75
5;R$ 500;ES;M;76;1,75
8;R$ 800;BA;M;25;1,75
12;R$ 2.000;RJ;M;59;1,75
8;R$ 788;ES;M;38;1,75
12;R$ 951;TO;M;46;1,75
12;R$ 1.500;SP;M;27;1,75
16;R$ 24.000;SP;M;58;1,75
5;R$ 850;MG;F;53;1,75
16;R$ 13.580;PR;M;47;1,75
3;R$ 1.900;RJ;M;49;1,75
1;R$ 2.500;RJ;M;64;1,75
1;R$ 788;RR;M;41;1,75
2;R$ 1.010;SP;F;68;1,75
5;R$ 420;SP;M;44;1,75
9;R$ 2.200;GO;M;37;1,75
16;R$ 2.000;RS;M;44;1,75
12;R$ 1.500;PA;M;39;1,75
13;R$ 2.000;MG;M;39;1,75
12;R$ 2.500;RJ;M;39;1,75
12;R$ 2.000;SC;M;40;1,75
15;R$ 800;TO;F;58;1,75
16;R$ 4.000;RJ;M;45;1,75
8;R$ 800;PA;M;38;1,75
12;R$ 800;RJ;F;59;1,75
12;R$ 3.000;PR;M;35;1,75
5;R$ 788;AL;M;49;1,75
12;R$ 500;PE;M;21;1,75
9;R$ 1.500;PE;M;63;1,75
9;R$ 1.400;MG;M;42;1,75
16;R$ 400;RO;M;38;1,75
16;R$ 6.000;RR;M;57;1,75
6;R$ 865;MS;F;32;1,75
16;R$ 10.000;RJ;F;29;1,75
6;R$ 1.000;SC;M;67;1,75
3;R$ 400;AP;F;41;1,75
12;R$ 5.000;SP;M;24;1,75
9;R$ 788;CE;F;35;1,75
16;R$ 15.000;PI;M;39;1,75
10;R$ 2.400;MG;M;27;1,75
12;R$ 2.000;TO;M;59;1,75
12;R$ 1.005;DF;F;45;1,75
2;R$ 300;RS;M;49;1,75
12;R$ 1.200;GO;M;47;1,75
13;R$ 1.700;PA;M;61;1,75
13;R$ 5.000;SP;M;30;1,75
5;R$ 800;PE;M;37;1,75
12;R$ 350;MS;F;26;1,75
10;R$ 788;PE;M;22;1,75
5;R$ 1.400;SP;M;44;1,75
12;R$ 700;BA;M;46;1,75
10;R$ 1.800;GO;M;32;1,75
8;R$ 800;BA;M;35;1,75
1;R$ 300;PB;M;36;1,75
3;R$ 1.200;PA;M;36;1,75
1;R$ 1.100;PA;M;42;1,75
5;R$ 600;MG;M;41;1,75
12;R$ 1.100;SP;F;40;1,75
12;R$ 910;RJ;F;28;1,75
5;R$ 800;SP;F;41;1,75
14;R$ 1.600;DF;F;45;1,75
6;R$ 2.000;AP;M;40;1,75
1;R$ 788;MG;M;60;1,75
5;R$ 1.200;PE;M;39;1,75
16;R$ 2.100;PA;M;49;1,75
9;R$ 5.000;PR;M;42;1,75
9;R$ 950;RJ;M;56;1,75
16;R$ 8.300;DF;F;39;1,75
4;R$ 750;CE;M;57;1,75
12;R$ 1.800;SP;M;25;1,75
9;R$ 788;RJ;M;71;1,75
16;R$ 724;PB;F;23;1,75
12;R$ 15.000;SP;M;37;1,75
16;R$ 3.500;SP;M;34;1,75
16;R$ 7.000;DF;F;50;1,75
5;R$ 700;CE;M;42;1,75
6;R$ 788;PE;M;36;1,75
5;R$ 3.100;RO;M;63;1,75
5;R$ 1.500;SP;M;53;1,75
6;R$ 1.100;RS;M;58;1,75
16;R$ 50.000;RJ;M;63;1,75
12;R$ 2.600;SP;M;42;1,75
4;R$ 150;PA;F;53;1,75
12;R$ 845;BA;M;27;1,75
12;R$ 1.200;SP;F;46;1,75
12;R$ 1.020;BA;F;31;1,75
12;R$ 2.000;RS;M;47;1,75
12;R$ 2.000;SP;M;52;1,75
3;R$ 1.200;ES;M;50;1,75
16;R$ 1.500;SC;F;51;1,75
9;R$ 1.300;PE;M;48;1,75
2;R$ 350;CE;M;36;1,75
12;R$ 850;MG;F;45;1,75
9;R$ 2.500;SC;M;50;1,75
6;R$ 900;MG;F;47;1,75
16;R$ 1.890;PE;F;55;1,75
16;R$ 27.000;SP;M;52;1,75
13;R$ 1.900;MG;M;23;1,75
16;R$ 5.000;PR;M;42;1,75
9;R$ 1.500;RS;F;61;1,75
5;R$ 3.500;MG;M;53;1,75
12;R$ 1.500;GO;M;28;1,75
8;R$ 100;PE;M;25;1,75
9;R$ 300;PR;F;52;1,75
16;R$ 3.500;AL;M;39;1,75
4;R$ 2.000;SE;M;45;1,75
16;R$ 3.000;RJ;F;64;1,75
16;R$ 2.000;SP;F;49;1,75
9;R$ 1.460;PE;M;51;1,75
16;R$ 10.870;GO;M;50;1,75
6;R$ 2.000;PB;M;55;1,75
12;R$ 1.500;RJ;F;33;1,75
16;R$ 3.000;AC;M;30;1,75
9;R$ 4.000;SP;M;45;1,75
9;R$ 2.500;MT;M;53;1,75
12;R$ 2.800;SP;M;33;1,75
16;R$ 7.500;GO;M;48;1,75
12;R$ 250;BA;M;28;1,75
12;R$ 900;RJ;M;32;1,75
3;R$ 1.500;SE;F;51;1,75
13;R$ 8.000;MG;M;37;1,75
8;R$ 840;RJ;F;52;1,75
5;R$ 1.250;GO;M;40;1,75
6;R$ 900;RS;F;55;1,75
12;R$ 1.000;MG;M;33;1,75
9;R$ 200;RJ;F;42;1,75
12;R$ 1.200;ES;M;29;1,75
9;R$ 140;PE;F;29;1,75
9;R$ 850;PI;M;37;1,75
16;R$ 3.500;SP;M;47;1,75
7;R$ 600;BA;M;28;1,75
12;R$ 1.600;SP;F;39;1,75
16;R$ 2.000;PE;F;43;1,75
10;R$ 788;PE;M;30;1,75
9;R$ 788;BA;M;22;1,75
15;R$ 6.000;BA;M;34;1,75
6;R$ 836;GO;M;35;1,75
1;R$ 788;AC;M;69;1,75
12;R$ 840;PE;F;29;1,75
12;R$ 2.000;SC;M;50;1,75
9;R$ 1.500;GO;M;48;1,75
17;R$ 300;AP;M;32;1,75
4;R$ 1.100;MG;M;55;1,75
9;R$ 1.800;PA;M;34;1,75
4;R$ 788;PI;M;49;1,75
16;R$ 3.500;RO;F;52;1,75
12;R$ 400;PE;F;18;1,75
16;R$ 3.000;SP;M;49;1,75
3;R$ 800;PI;M;39;1,75
7;R$ 400;CE;M;36;1,75
12;R$ 200;PA;F;52;1,75
13;R$ 2.000;SC;M;47;1,75
5;R$ 788;PR;F;60;1,75
15;R$ 900;PA;M;34;1,75
11;R$ 1.400;RJ;M;28;1,75
12;R$ 788;MA;F;57;1,75
8;R$ 1.200;TO;F;32;1,75
1;R$ 788;PE;M;45;1,75
5;R$ 450;RS;M;43;1,75
12;R$ 1.000;RJ;F;57;1,75
16;R$ 7.000;DF;M;45;1,75
9;R$ 2.500;SP;M;47;1,75
15;R$ 3.500;SP;F;28;1,75
9;R$ 1.500;SC;M;35;1,75
12;R$ 1.500;RJ;F;34;1,75
9;R$ 1.800;SP;M;37;1,75
6;R$ 788;PB;M;59;1,75
12;R$ 1.000;RO;M;27;1,75
11;R$ 1.300;ES;F;35;1,75
14;R$ 2.500;RS;F;46;1,75
8;R$ 11.000;PB;M;28;1,75
5;R$ 150;MA;M;65;1,75
9;R$ 2.000;RS;M;41;1,75
1;R$ 788;RO;M;52;1,75
12;R$ 3.000;RS;M;51;1,75
9;R$ 1.300;SP;M;29;1,75
5;R$ 2.000;RS;M;44;1,75
12;R$ 2.500;MG;M;47;1,75
