sortimento;reposição;layout;conforto;limpeza;atendimento;preço;desconto
5,229029655;4,647043228;4,911015511;5,961120605;4,974982738;1,605743527;4,070719719;5,611248493
5,235246658;4,514401913;5,056091785;5,981483459;5,19151926;0,872867584;3,584015369;4,766935349
5,554258347;4,889753342;5,318763733;6,130529881;5,861400604;0,433141947;3,634642601;5,526352882
6,692609787;6,026069641;6,459150314;7,505246162;6,600503445;2,338619471;3,781704664;5,483722687
6,345174789;5,065360069;6,724989414;6,323156357;5,703690052;0,433141947;4,019289494;5,645848274
5,830223083;4,617197037;6,143249035;5,970153809;5,781345367;0,579717159;4,167582512;5,831494808
6,125768661;4,5471735;6,804363251;6,178184032;5,409740925;0,872867584;4,63960743;5,727071285
6,767472744;4,987754822;7,647190571;6,878933907;6,762731552;0,286566854;4,741790771;6,606400013
6,280820847;4,758306026;6,903336048;6,105155945;5,336419106;1,459168315;4,308701038;5,837981701
5,317994118;4,58399868;5,151988983;5,994213581;5,919607639;1,166018009;3,734788418;5,019929886
6,107915878;5,524290085;5,791541576;5,963727474;5,517282486;0,433141947;3,257842541;5,193236828
5,722193718;4,548963547;5,995424271;6,071924686;5,480174541;0,286566854;4,117054462;5,171348572
5,504588604;4,525763035;5,583414078;6,511179447;6,139186859;1,75231874;4,602718353;6,207317352
6,152401447;4,493219376;6,911583424;6,192144394;5,375216007;0,579717159;4,535468102;6,06586647
6,081082344;4,88203764;6,380126476;5,944958687;5,299739838;0,286566854;4,064744473;5,904894352
6,053742409;4,516002655;6,69148159;6,139783859;6,116714001;2,631769896;4,532640934;6,117409229
5,662557602;4,49794817;5,927166462;6,254182339;5,416570663;0,433141947;4,523655891;6,338606834
5,423120499;5,021252155;4,924989223;6,070514679;5,988570213;0,286566854;3,429387569;4,68424654
5,838527679;4,691107273;6,085947514;6,026809692;5,751711369;1,75231874;4,257103443;5,897772312
6,873278141;5,723454475;7,123101711;6,503270626;6,353297234;0,872867584;3,970406771;5,81986618
5,479909897;4,942400455;5,11741972;6,096204758;5,724252701;2,778345108;3,719881058;5,530003071
6,718365669;5,870545387;6,666185856;6,600216866;6,350245476;2,045469046;3,204049587;4,955100536
5,579602242;5,079733372;5,179471493;6,153425217;5,880954742;1,019442797;3,394011259;4,828571796
5,851617336;4,562618732;6,240615845;6,125749588;6,020444393;2,192044258;4,761640549;6,620909691
6,302147865;5,006883621;6,697412491;6,584237576;5,768552303;1,019442797;4,275502205;5,895819664
6,416470051;4,975866318;6,957073689;7,054190159;6,28931427;1,459168315;4,732161522;6,133230686
6,105791092;4,890978336;6,420603752;6,234327793;6,124296665;0,726292372;4,18717289;5,567508698
5,164254189;4,602431774;4,826076508;5,997150898;5,891647339;2,338619471;3,964488029;5,347558022
6,224264145;4,690752983;6,857774734;6,082139015;5,902774334;0,579717159;4,83368063;6,75197506
5,987797737;4,608073235;6,467522144;6,027802467;5,249122143;0,872867584;4,509421349;6,118735313
6,273777008;4,782796383;6,864757061;6,370161057;6,317576885;2,338619471;4,655179977;5,655357361
6,141676903;4,813508511;6,569844723;6,239554882;5,802017212;3,657796144;4,52678442;5,679138184
6,607629776;4,8420825;7,473177433;6,948938847;6,866120338;2,485194683;5,433248043;7,001309395
6,172221184;4,586937428;6,857504368;6,241473198;5,259756088;0,286566854;4,682029247;6,425436974
5,373496532;4,810326576;5,036666393;6,208055973;5,340292931;2,485194683;3,707592726;5,007100105
6,244954109;4,694261074;6,895647526;6,166958809;6,149964809;2,485194683;4,457125187;5,85595417
5,978457451;4,495400906;6,561514378;6,03539753;5,70834446;0,726292372;4,804777145;6,282585144
5,574267387;4,565323353;5,683211327;5,905945301;4,941114902;1,312593102;3,886703253;5,193124294
5,719780922;4,740575314;5,798986912;6,022449493;5,750248432;0,726292372;4,149549961;5,45277977
6,021029472;5,455725193;5,686333656;6,6052351;6,21355629;2,778345108;3,680492878;4,749549389
5,702555656;4,510100365;5,995010853;6,005252838;5,94777298;0,433141947;4,278567314;5,446275711
5,800715446;4,563910961;6,137520313;6,005544662;5,716500282;3,071495533;4,581328392;6,248603821
6,08921051;5,314785004;5,963635921;6,851230621;6,13640213;2,338619471;4,010356426;5,838281631
6,18082428;4,583540916;6,878107548;6,232492924;5,251206398;1,312593102;4,811008453;6,359229088
5,426456451;4,718441486;5,234471798;6,034636497;5,605910301;0,872867584;3,78294158;5,149800301
5,833676338;4,98079443;5,786558151;6,487733841;6,279386997;1,459168315;4,421236515;6,389051437
5,711521149;5,078577518;5,444464684;6,178442955;5,370771408;2,045469046;4,104938507;5,961831093
5,635702133;4,556738853;5,814665794;6,01387167;5,808206558;2,192044258;4,54210043;6,112321854
5,806152821;4,687165737;6,025139809;6,311703682;5,440101147;1,166018009;4,845882416;6,776618004
5,485312462;4,950630188;5,119995117;6,16669178;6,119477272;1,166018009;3,123681307;4,147681713
5,73235321;4,868259907;5,696445942;6,282686234;5,397223949;1,898893952;4,094673157;6,010570526
7,230830193;5,698965073;7,862695217;7,143211842;6,776672363;4,244096756;4,526704788;5,853641033
8,644547462;7,495588779;8,893507004;8,449225426;8,339713097;1,605743527;2,889955044;4,006315708
5,965757847;4,726975918;6,30453968;5,91898632;5,613465309;0,286566854;4,298974514;6,278895855
5,86378479;4,537695885;6,289873123;6,303790092;6,031892776;1,459168315;4,403310776;5,86357975
6,115018368;5,545545578;5,784491062;6,814516544;6,08363533;2,485194683;3,786736012;5,629621506
5,817373753;4,926466942;5,808280468;6,09467411;5,121277809;1,312593102;4,20735693;5,771131039
6,677594185;5,10663271;7,348555088;7,293964386;7,024495125;1,898893952;4,482906342;5,618439674
5,435389042;4,49615097;5,474627018;5,997889996;5,931879997;0,433141947;4,153015614;5,868293285
6,200486183;4,830049515;6,670922756;6,179337025;5,669582367;2,778345108;4,352361679;5,395686626
5,827638626;4,521052361;6,234224319;5,92514801;5,873536587;2,631769896;4,085739136;5,327710629
5,748768806;4,753111362;5,844426155;6,006784916;5,205648899;4,830397606;4,344447613;6,250244141
5,408557892;4,965435028;4,951681137;5,917385578;5,825296879;1,019442797;3,555709839;5,351500034
5,961675644;4,541670322;6,481680393;5,893506527;5,357834339;1,166018009;4,305425167;6,015469551
6,28772068;5,3912673;6,284173489;6,453268051;5,492213249;3,950946569;4,341767788;6,223827362
6,129991055;4,686308384;6,67367363;5,928916454;5,189843178;0,433141947;3,736160278;4,776173592
5,475654602;4,533096313;5,518212795;6,141093254;5,714241505;1,166018009;4,42698288;6,237570763
6,044314384;4,657391071;6,531238079;6,020963192;5,126164436;1,166018009;4,525331974;6,462803841
5,173620224;4,507931232;4,939308643;5,880526066;5,5125103;2,778345108;3,987000704;5,767184258
6,068192005;4,921675682;6,314708233;6,307908058;5,934063435;1,312593102;4,186096668;5,354109287
5,767199993;4,596070766;6,038329124;6,00717926;5,042105675;1,312593102;4,167455673;6,030884266
5,742273331;4,734498978;5,850047112;6,038360119;5,740202904;1,605743527;4,134573936;5,947052002
5,935876846;4,506081104;6,465672016;6,300091743;5,54978466;1,75231874;4,615477085;6,462414742
5,603270054;4,519248009;5,787292004;6,085276127;5,657262325;0,286566854;4,515473366;6,141199589
6,448335648;4,738764763;7,257906437;7,2739048;6,935925007;0,579717159;5,253165722;6,853934765
5,245119572;4,537997723;5,052241325;5,977531433;5,633315086;1,019442797;4,133934498;5,863739967
5,403852463;4,56364727;5,34405756;6,008471966;5,106091976;1,605743527;3,86401391;5,038918495
5,890877724;4,712736607;6,169018269;6,571371078;6,319705486;1,75231874;4,759621143;6,711597443
5,708593369;4,49963522;6,017551899;6,250693321;5,626909733;0,872867584;4,15874052;5,555265427
6,289057255;5,008198738;6,669915676;6,704555035;5,971783638;1,605743527;4,000434399;5,124273777
6,113734245;4,508992195;6,8184762;6,109046459;5,128467083;0,726292372;4,943129063;6,426496506
5,156642914;4,494774818;4,918510437;5,859207153;5,381605625;2,192044258;4,194083214;5,983986855
5,823419571;4,555196762;6,191641808;6,003564358;5,910217762;1,459168315;3,946334362;5,092701435
5,340250492;4,73877573;5,041725159;6,068163395;5,395842552;2,192044258;3,979434729;5,835301399
6,325348854;5,639351368;6,111346722;6,239539146;5,85295248;0,433141947;2,780781746;3,936180353
5,702222824;5,105849743;5,398595333;6,240020275;5,933722496;1,75231874;3,548854828;5,428062916
6,329135895;5,148374081;6,609897137;7,618436813;7,428967476;2,338619471;4,540661335;5,655094624
6,016775131;4,486142635;6,647407532;5,854429722;4,947612286;2,045469046;4,387471676;5,403200626
6,092707157;4,525878906;6,759535313;6,010697842;5,923736095;2,338619471;4,877536297;6,380957127
6,415390491;4,674113274;7,256667614;6,538912296;5,589916706;0,872867584;5,07922554;6,60133028
5,554956436;4,587023735;5,622889042;5,980790615;5,394271851;0,872867584;3,794821262;4,882266521
5,518042088;4,593621731;5,542462349;6,096566677;5,102201462;1,312593102;4,092757702;5,403155804
5,406806946;4,478714466;5,434899807;5,864766121;5,46543026;0,433141947;3,710380554;4,864400864
5,876405239;4,76096487;6,091845512;6,200472832;5,458333492;1,019442797;4,043460369;5,788041115
5,482525349;4,538597107;5,526453495;5,897988319;5,166007519;0,872867584;3,973927498;5,456955433
6,367668152;4,868253231;6,967083454;6,532966614;5,829416275;1,459168315;4,691596508;6,055505753
6,339194298;4,564017773;7,214370251;6,485327244;6,192030907;0,433141947;5,088020325;6,477733135
5,419056892;4,552785873;5,385328293;5,890269756;5,447292328;1,605743527;4,277759075;5,803076267
6,300237656;4,55890131;7,141573429;6,450039864;5,840001106;1,459168315;4,928237915;6,896982193
5,49685955;4,489507198;5,604212284;6,012229443;5,146793365;0,872867584;4,520537376;6,064619064
6,122961521;4,71740675;6,628516197;6,932716846;6,521865368;0,579717159;4,836608887;6,738823414
5,544558525;4,512415409;5,676701546;6,010746956;5,966152191;0,286566854;4,22807312;5,587153435
5,654215813;4,538635254;5,869796753;6,310268402;5,600027084;2,778345108;4,861320496;6,460083485
5,889595032;4,499687195;6,379502773;5,96660471;5,5779953;0,433141947;4,771299362;6,348111629
5,527556896;4,648350716;5,506762981;6,553543091;6,001476288;1,75231874;4,502681732;6,096604824
5,917510986;4,831480026;6,103541374;6,531133175;6,130245686;1,019442797;4,409062386;5,882550716
5,50753212;4,651090622;5,463973999;5,945292473;5,750041008;0,872867584;3,719997406;5,190437317
6,318048477;5,001588821;6,734507561;5,971238136;5,674379349;0,433141947;3,787468195;5,509112835
5,706851959;4,760118961;5,753584862;6,74422884;6,13643074;2,045469046;4,678798199;6,473366737
5,43297863;4,518003941;5,447953224;6,093165398;5,663188934;0,579717159;3,799839258;4,862141609
5,86330986;4,474897385;6,35172224;6,008686066;5,585516453;1,019442797;4,649206638;6,179738998
7,560956478;6,448840141;7,77307272;7,189948559;6,43127203;1,459168315;3,232872009;4,654495716
6,527404785;5,055338383;7,099471569;6,602815628;5,872869968;4,097521782;4,39980793;5,528689861
6,052558422;4,51625061;6,688866138;5,944406986;5,49349308;0,579717159;4,311020374;5,88879776
5,757956505;4,962100029;5,653812885;6,697375298;6,425775528;0,433141947;3,831590652;5,114268303
5,283349514;4,525402069;5,141296864;5,983805656;5,353192806;2,485194683;4,22833395;5,664569378
5,404736519;4,548244953;5,361227512;6,145924091;5,147468567;0,872867584;3,953350306;5,598526001
5,664087296;4,574135303;5,854038715;6,129984379;5,996788025;0,726292372;4,208572388;5,598410606
5,763375282;4,959265232;5,667485237;6,468450546;5,870527267;3,511220932;4,355044365;6,168028355
5,631910801;5,106415272;5,257406235;6,363155842;5,448843002;2,338619471;3,742909193;5,376801968
7,500551224;6,884929657;7,216172695;6,596739769;6,026296139;2,045469046;2,114099503;3,570214272
6,057092667;4,759315491;6,454869747;6,443408489;6,022294044;1,166018009;4,707089424;6,209526539
5,407588005;4,65170145;5,263474941;6,164701939;5,3479743;2,338619471;4,258666992;5,49785614
5,941778183;5,034982681;5,948573589;5,959666729;5,145831585;2,338619471;3,987373829;5,594286919
5,458346367;4,849729061;5,1669631;6,299749851;6,085713863;0,286566854;4,098197937;5,64248848
6,016516685;4,55317831;6,579854965;6,16293335;5,911293983;1,019442797;4,33731842;5,398759842
7,177549362;5,284844875;8,170253754;8,37065506;7,709982872;1,605743527;5,663022995;7,288788319
5,42122364;4,497023582;5,44542408;6,023282051;5,096219063;1,898893952;4,142570019;5,155543804
5,926970959;4,758495808;6,195446014;6,333386898;5,341830254;0,872867584;3,979575157;5,397895813
5,616811752;5,060279846;5,273343563;6,161411762;5,929279804;2,192044258;3,786174297;5,146772385
5,162514687;4,508488178;4,9165411;5,848329544;5,068538666;0,433141947;3,638385296;4,855962753
5,525137424;4,523338318;5,626936436;5,978283882;5,285177708;0,286566854;3,931266785;5,462850094
6,563688278;5,305198669;6,922177792;6,210569382;6,106215954;2,338619471;3,844462395;4,903309345
5,998259544;4,834518909;6,262000561;6,292832851;5,764381409;1,605743527;4,525340557;6,027898312
6,530662537;5,257167339;6,904158115;6,655724525;6,38176775;2,485194683;4,15487051;5,897073746
5,482157707;4,643503666;5,420811653;6,351466656;6,040960312;1,166018009;4,000659943;5,54822731
5,941491127;5,090156555;5,892825603;6,413738728;6,169731617;1,166018009;3,977656841;5,618963242
6,270684242;4,720990181;6,920377731;6,487416267;6,096330166;3,071495533;5,285682678;7,11269474
5,284086704;4,589446068;5,078727245;6,278017998;5,858879089;1,605743527;4,156236649;5,906420231
5,065921307;4,490733624;4,741108894;5,886898518;5,884952545;3,364645958;3,891398907;5,238427639
6,030059814;4,715220928;6,444899082;5,912183762;5,621189594;0,726292372;4,225860596;5,493431091
5,773163795;4,59460783;6,051719189;6,111683369;5,145256996;3,364645958;4,460756779;6,369800091
5,870093346;4,561449528;6,278737545;6,16462183;5,431991577;1,166018009;4,388428688;6,261466026
5,910248756;4,555196762;6,365300655;6,176094532;5,957767487;1,166018009;4,562767029;6,23861742
5,690377235;4,521119118;5,959635258;6,236080647;5,321801662;0,579717159;4,704012871;6,381249428
6,3342309;4,924725533;6,843736172;6,365974426;5,55192852;0,579717159;4,633642673;6,554975986
5,670427322;4,620072842;5,820781231;6,430458546;5,53249073;4,097521782;4,60320282;6,11241436
6,135935783;4,671934128;6,699937344;7,31609726;6,603705883;3,364645958;5,059116364;6,184639931
6,724526882;5,125450134;7,423603535;6,989145279;6,11215353;1,459168315;4,826638222;6,060770512
5,673858643;4,513249397;5,934467316;6,602899551;5,760817528;0,433141947;4,418234825;5,990206718
5,529565811;4,492007256;5,667123795;5,882639885;5,497870922;2,485194683;4,250801086;5,52628088
6,183878899;4,711821556;6,755936623;6,012900352;5,199102402;1,75231874;4,16704607;5,677779198
5,837294579;4,623254299;6,151335239;5,962168217;5,578016281;1,312593102;4,42873621;5,713428497
5,337582111;4,686270237;5,08889389;6,271265507;5,373281002;0,872867584;4,061971664;5,305486202
5,597507477;4,486083508;5,808931351;5,977403641;5,104643822;0,433141947;4,359965324;5,987886906
6,551907539;5,755806446;6,44800806;6,69449091;6,404984474;1,312593102;3,893973589;5,841191769
5,593524933;4,769417763;5,517632008;6,159127235;5,787083149;0,872867584;4,396940708;6,232756615
6,222204208;5,149206161;6,395201683;6,531539917;5,70355463;0,433141947;3,996517181;5,035024643
6,079283714;4,75414896;6,504417896;6,25555706;5,956464291;1,459168315;4,026478291;5,044900894
5,747915268;4,588452339;6,007378101;6,069228172;5,664735317;1,019442797;4,158579826;5,480288029
5,893517494;4,541460514;6,345574856;6,094637871;5,737643719;0,579717159;4,591873646;6,407608986
5,435881615;4,854050159;5,117712975;6,277791977;6,255440712;0,726292372;3,885706425;5,037882805
5,316764832;4,669782639;5,063746452;5,97847271;5,056171894;3,657796144;4,34316349;5,898517132
6,451522827;4,880129337;7,122916698;6,497691154;6,370727539;1,019442797;4,678509235;6,611461163
5,642044067;4,533978939;5,850109577;5,948456764;5,506703854;0,286566854;3,836502552;4,95663166
5,639181614;4,501605988;5,876757145;5,977403164;5,691092014;0,433141947;4,342422962;5,663218021
5,173267841;4,56143856;4,885097027;6,008682728;5,242954731;2,485194683;3,945137739;5,753993988
5,892287254;4,49555397;6,389019966;6,227597237;5,5798769;0,579717159;4,226424217;5,48604393
6,045034409;4,634603024;6,555465221;6,080934525;5,432085991;0,579717159;4,230992794;5,482114315
6,100269318;4,513296604;6,787241459;6,276366711;5,821327209;0,579717159;4,791994095;6,453257561
5,437852859;4,59157753;5,384128571;6,226741791;5,92948103;1,898893952;4,429090977;5,97495842
5,691823006;4,641735077;5,841910839;6,137601376;5,465141773;2,045469046;4,329715252;5,484912872
6,309727192;5,11435318;6,605101109;6,393990517;5,997936249;2,924920321;4,322627544;5,577456951
5,647559643;4,535961628;5,859157562;5,928020477;5,293584824;2,924920321;4,353651047;5,752100468
5,441519737;4,587321281;5,395718098;6,155237675;5,27385664;0,579717159;4,033500195;5,352340698
6,081050873;4,852640152;6,409461021;6,112052441;5,97697401;0,726292372;4,557729721;6,473034859
5,905665398;4,554262638;6,357068062;6,032835484;5,933135986;0,433141947;4,246775627;5,43408823
5,693655014;4,69537878;5,791931629;5,9251647;5,081036091;2,192044258;4,022394657;5,073422909
6,038349628;4,785424709;6,391274452;5,989140034;5,861217499;1,166018009;4,093792439;5,604198933
6,074853897;4,996778488;6,252929211;6,942462921;6,163016796;3,218070507;4,708027363;6,666644096
5,62599659;4,47982645;5,87216711;5,929696083;5,832752705;1,75231874;4,512938976;6,318520069
5,681567192;4,779610157;5,683524132;6,085803986;5,746711731;0,433141947;3,871922255;5,684726238
5,918123245;4,654633045;6,281613827;6,136283875;5,45657444;0,286566854;4,078656197;5,551035404
5,730248451;4,928912163;5,631585121;6,091859341;5,253331661;1,605743527;3,768885851;5,013557911
5,662252903;4,687469006;5,737036705;6,011155605;5,823484421;1,312593102;4,340504169;5,807843685
6,630204201;6,119389057;6,241018772;7,312952518;7,304448128;1,166018009;3,036795855;4,514547825
5,793693542;4,509430408;6,177957058;6,030227184;5,37100029;0,726292372;4,21948719;5,273914337
6,309681892;5,004591465;6,714772224;6,08882618;5,636489391;1,459168315;3,845727444;5,354205132
5,264683723;4,786945343;4,842422009;5,994441509;5,825259686;0,726292372;3,231206894;4,557975769
5,522239208;4,590697765;5,553780556;6,31409359;5,357834339;0,579717159;4,001451969;5,053857803
6,020320892;4,767764091;6,372877121;6,359465599;6,177732468;1,459168315;4,222413063;5,459507942
6,026949883;5,12864542;6,02525425;6,594329357;6,37118721;1,605743527;3,75834775;4,97649622
6,253489494;5,443997383;6,16298151;7,084966183;6,575790405;3,364645958;3,933229685;5,461170673
5,591150761;4,792559147;5,489742279;6,022983551;5,434305191;1,019442797;4,160282135;5,801325798
5,5236063;4,484791279;5,662421703;5,93770647;5,66908884;1,75231874;4,079699516;5,39978981
6,756386757;5,264566898;7,348206997;7,112640381;6,69963026;3,950946569;4,955172062;6,322208405
5,671933651;4,475013733;5,968853474;5,85007;5,005384445;0,433141947;3,98624897;5,423296928
5,132555008;4,503102779;4,862007141;5,984091759;5,194204807;1,605743527;3,828943968;4,906362057
5,832635403;4,512022018;6,253248692;5,950779438;5,229933739;0,579717159;4,216311455;5,788572788
5,274551392;4,615625381;5,033477783;5,920158386;5,602690697;1,75231874;4,159094334;6,127878189
5,9969244;4,995307446;6,098540783;5,889924526;5,694875717;0,726292372;3,636168003;5,381428242
5,773547173;5,051987648;5,595107079;6,581935406;5,808292866;2,045469046;3,802993298;5,352024078
6,453725815;5,043112755;6,964338303;6,378632545;5,507578373;0,726292372;4,255942345;5,553915024
5,356812477;4,861717224;4,951907158;6,039526939;5,386147976;2,631769896;3,799102545;5,38064909
5,370646;4,537423134;5,303868771;5,950556755;5,085399628;0,726292372;4,138381481;5,595406055
6,084568024;4,897790909;6,371344566;6,815508366;6,662384987;2,485194683;4,552742481;6,405184746
6,201244354;5,211910248;6,290578365;5,982773304;5,094711304;0,872867584;3,38900423;4,999533653
5,693980217;4,768499851;5,719460011;6,706282139;6,405908108;2,778345108;4,328638554;5,800891399
5,339794636;4,494370937;5,285218239;5,940588951;5,503175259;2,045469046;3,949338436;5,323820591
5,489133358;4,904217243;5,174049377;6,240221024;5,707960129;0,433141947;3,589239597;5,071381569
5,231227875;4,480900288;5,081555367;6,043643475;5,915821075;1,75231874;4,666162968;6,643330097
5,682621002;4,548579693;5,916662693;6,038423538;5,311247826;1,166018009;3,78526473;4,817487717
6,285225391;4,788547516;6,881903172;6,477414608;6,035309792;1,019442797;4,349231243;5,926077843
5,723737717;4,532723427;6,014751911;5,948442459;5,801651955;1,166018009;4,177217007;6,001931667
5,782103062;4,886560917;5,777645111;6,136617661;5,418862343;0,286566854;3,844261169;5,716856003
5,682405472;4,624269962;5,840540409;6,085590363;5,261966705;1,166018009;3,822406292;5,03024435
5,778522015;4,749303818;5,907740116;6,046328068;5,521613121;0,286566854;3,814229012;5,454217434
5,56316185;4,666616917;5,559707165;6,27133131;5,449394226;1,459168315;4,02009058;5,654798985
5,59674263;4,614497185;5,67898798;5,913206577;5,605811596;1,605743527;4,119350433;5,745214462
5,586766243;4,752882004;5,52064991;6,070696831;5,580169678;1,166018009;3,817056179;5,494640827
6,041062355;4,679575443;6,502549171;6,131520271;5,327267647;1,605743527;4,455799103;5,737343788
5,656387329;4,47610569;5,936668873;6,158442974;6,043205261;1,605743527;4,297883987;5,80751133
5,778511047;4,634832382;6,022190094;5,954795837;5,813836098;1,312593102;3,909834623;5,264590263
5,843966484;4,759987354;6,027945995;6,197672844;6,100858212;1,898893952;4,362267494;6,16150713
7,219516754;6,569656849;6,969377041;7,024991035;6,350167274;2,778345108;3,128493309;4,981517792
5,399656296;4,583272934;5,316039085;5,906794071;5,834114552;2,778345108;4,277304649;5,799911976
5,92097187;4,898326397;6,043616772;6,379995823;5,549699783;2,924920321;4,196512222;5,37219429
5,821441174;4,74506712;5,997815132;6,171682835;6,004484177;1,312593102;4,381906033;6,278923988
6,254357338;4,835522175;6,773191929;6,294092655;5,790869713;2,192044258;4,736988068;6,390108109
6,237798691;4,707407475;6,868189335;6,356098652;6,147939205;2,192044258;4,750933647;5,863193512
5,276209831;4,567198753;5,085220337;6,055681229;6,024215221;1,019442797;4,442438602;6,26047039
6,03108263;4,526319504;6,635845661;6,349357605;6,251339436;0,286566854;4,940051079;6,860469818
5,176036358;4,646891117;4,805181503;5,989071846;5,467944622;0,579717159;3,561178446;4,941419601
6,428744316;4,982523441;6,974964619;7,128236294;6,165123463;1,898893952;4,570773125;5,572724342
6,196670055;4,866403103;6,626936913;6,388233185;6,134389877;3,950946569;4,20853138;5,253060341
5,326944351;4,587166309;5,166722298;6,011725426;5,417466164;1,166018009;3,554490089;4,674109459
6,185271263;4,917821884;6,552721024;6,127181053;5,15668869;1,605743527;4,306583881;5,550797462
6,108564854;4,689216137;6,627913475;6,055244446;5,835194111;2,631769896;4,53441906;6,23663044
5,42605257;4,70114994;5,250955105;6,194892406;5,500932217;0,872867584;4,186931133;5,943045616
5,546435833;4,569971085;5,622900486;5,966823578;5,824638844;0,286566854;3,970836163;5,674057484
5,652197838;4,755175114;5,649220943;6,165210724;5,489161968;3,071495533;4,044611454;5,132294178
5,600742817;4,529067039;5,772418499;6,035041809;5,754796028;0,286566854;4,283220291;5,710094452
6,02949667;4,891192436;6,267800808;6,983175278;6,539284229;0,726292372;4,273230553;5,380592823
5,76408577;4,70196104;5,92621088;6,093593121;5,749286175;0,872867584;4,090880394;5,527701378
5,502649307;4,499544621;5,605754375;5,907066822;5,334397793;1,605743527;4,54412365;6,080798149
5,871896267;4,61731863;6,226473808;6,016926765;5,59179163;1,898893952;4,387423992;5,963041306
6,628047943;4,6858325;7,670263767;7,024991035;6,574392319;0,579717159;5,438801765;6,758264542
5,211166859;4,496686935;5,025646687;5,892071724;5,430017471;0,726292372;3,765354395;5,365022182
5,519007683;4,547661304;5,590353489;6,121238232;5,720652103;0,433141947;4,053632736;5,809352398
5,381203651;4,790019035;5,072387695;6,205547333;5,430749416;0,579717159;3,96959281;5,961273193
5,394220352;4,535942078;5,352499008;5,906429768;5,558841705;1,312593102;4,302541733;6,055621147
5,823607445;4,679013729;6,068200588;6,038201809;5,139858246;1,75231874;4,380202293;6,138692379
6,252750397;4,586219788;7,019281387;6,677876949;6,466345787;3,071495533;4,790082932;5,873648167
6,27241993;4,990510464;6,654329777;6,712647438;6,306395054;3,218070507;4,32232666;5,781729221
5,643548012;4,580232143;5,806864262;5,956894875;5,813989162;0,579717159;4,378415108;6,051320076
6,069348335;4,565934658;6,67276144;5,956627846;5,852597713;1,312593102;4,359621048;6,107477188
5,314484596;4,530321598;5,198647022;6,225235939;5,471244812;0,286566854;4,463574409;6,257356644
5,617634773;4,674812317;5,660457134;5,939272404;4,973453045;0,579717159;3,7550354;4,822138309
5,47342968;4,569515228;5,477344036;6,00792408;5,916354656;1,75231874;4,310020447;5,572580814
5,750882149;4,716311932;5,885451794;6,029769897;5,603065968;0,726292372;3,884032488;5,596267223
5,984690189;4,684140682;6,385239601;6,070743561;6,046183109;0,579717159;4,190266609;5,94219017
6,004920006;5,075984478;6,033855915;6,619535923;6,614412308;1,166018009;4,461084366;6,432704926
5,972461224;4,741220474;6,303701878;6,544142723;6,032015324;3,511220932;4,910653591;6,351346493
6,053080559;4,499672413;6,706488132;6,159380436;5,901288986;1,459168315;4,577224731;5,7149086
5,564153671;4,564932823;5,663374901;6,325226784;6,119567394;2,778345108;4,50608778;6,375916004
6,034182549;4,545262814;6,623101711;5,992720127;5,288877487;0,726292372;4,845698357;6,623085976
5,417976379;4,549884796;5,386068344;6,267834663;5,747820854;0,726292372;4,026614666;5,091373444
6,052545071;4,846021652;6,359068394;5,945779324;5,231100559;1,459168315;4,007708073;5,245132446
6,071237564;4,614670753;6,627803802;6,1527071;5,307946205;0,433141947;4,872694969;6,565174103
5,647223473;4,835662365;5,558784962;6,108377457;5,416306019;0,872867584;4,010402679;5,542519093
6,501404285;4,799416542;7,303391933;7,003203392;6,611593246;2,338619471;5,014465809;6,834274292
6,045357227;4,927052498;6,263661861;6,212774754;5,281359673;3,657796144;4,382035732;6,093753338
5,684542656;4,751861572;5,717223644;6,203183174;6,025567532;1,75231874;4,314317703;5,857450962
5,608803749;4,600112438;5,717494965;6,070013046;5,680864334;1,166018009;4,536774158;6,283275604
6,321864605;4,816998959;6,926730156;6,248924255;5,372366428;1,019442797;4,112203598;5,535944462
6,304400444;5,065130711;6,643669605;6,547883987;6,366816521;0,726292372;4,286345482;6,182944775
5,752275467;4,917146206;5,687404156;6,064677238;5,099948883;1,898893952;3,881416321;5,396784306
6,034487724;4,800976753;6,367998123;6,228135109;5,755105495;0,579717159;4,691145897;6,578901291
5,460722923;4,756438732;5,265006542;6,238399982;5,644762993;0,872867584;3,679746389;4,682479858
5,595166206;4,535605431;5,754726887;5,965550423;5,504558086;1,019442797;4,156575203;5,190057755
5,880265236;4,771773815;6,088757038;5,970609665;5,817390442;0,286566854;4,208547115;6,098704338
6,047582626;4,634092808;6,56107235;6,299473286;5,40924263;1,605743527;4,321022511;5,482509136
5,150512695;4,529828548;4,871196747;6,060665607;5,192008495;0,433141947;3,728800297;4,896091938
5,543528557;4,539038181;5,648018837;5,94727087;5,846360683;1,166018009;3,930021763;5,327941895
5,325575829;4,595341206;5,155809879;6,201227665;6,042861938;1,459168315;3,742592812;4,988812447
7,102241993;5,7936306;7,510853291;7,820365906;7,410360336;1,898893952;4,796407223;6,76240015
5,39819622;4,817557335;5,078835487;6,155413151;5,843227863;0,579717159;3,527504921;4,629117489
5,453442574;4,720190525;5,28669405;6,031254768;5,517749786;1,605743527;3,748861074;5,343815327
5,6699543;4,54474926;5,895158768;5,894803047;5,45649004;0,726292372;4,594122887;6,291038513
5,796595573;4,838546276;5,854644299;6,051543236;5,309765816;1,605743527;3,958536625;5,902766705
5,718815804;4,586745262;5,950885773;6,075622559;6,02980566;1,605743527;4,756952763;6,622496605
